price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
595.0,2,3,2,House,6 Flora Road,MOUNT MARTHA,3934.0,-38.250317,145.04147,"Osborne Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College3.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School17 km awayUCoEdGovernmentView Catchment",False,214021382.0,73962.9,3778.3
1600.0,3,3,2,House,18-20 Bay Road,MOUNT MARTHA,3934.0,-38.268818,145.01404,"Mount Martha Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College6.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School20 km awayUCoEdGovernmentView Catchment",True,214021382.0,77958.9,4049.9
1450.0,2,5,2,House,45 Bay Road,MOUNT MARTHA,3934.0,-38.269146,145.01788,"Mount Martha Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College6.7 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.9 km awayUCoEdGovernmentView Catchment",False,214021382.0,78290.1,4071.6
1450.0,5,5,3,House,47 Hull Road,MOUNT MARTHA,3934.0,-38.285496,145.01064,"Mount Martha Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College6.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School21.7 km awayUCoEdGovernmentView Catchment",False,214021382.0,80325.8,4039.2
875.0,2,4,1,House,9 McLeod Rd,MOUNT MARTHA,3934.0,-38.28177,144.999,"Mount Martha Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College6.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School22 km awayUCoEdGovernmentView Catchment",True,214021382.0,84334.9,4246.4
785.0,2,4,2,House,2A Fiona Court,MOUNT MARTHA,3934.0,-38.25121,145.0492,"Osborne Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College3.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School16.7 km awayUCoEdGovernmentView Catchment",False,214021382.0,73250.9,3737.6
750.0,2,3,2,House,31 Kilburn Grove,MOUNT MARTHA,3934.0,-38.27325,145.01067,"Mount Martha Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College7.4 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.6 km awayUCoEdGovernmentView Catchment",False,214021382.0,78455.7,4137.5
700.0,1,4,2,House,53 Grandview Terrace,MOUNT MARTHA,3934.0,-38.302525,144.99953,"Mount Martha Primary School3.2 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College4.6 km away7-12CoEdGovernmentView Catchment,Balcombe Grammar School4.3 km awayPrep-12CoEdPrivateMore Info",False,214021382.0,81377.6,4101.0
625.0,2,2,2,House,9 Raymond Street,MOUNT MARTHA,3934.0,-38.284786,144.99525,"Mount Martha Primary School1.9 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College6.6 km away7-12CoEdGovernmentView Catchment,Balcombe Grammar School3.5 km awayPrep-12CoEdPrivateMore Info",True,214021382.0,84523.8,4291.8
590.0,1,3,4,House,2/584 Esplanade,MOUNT MARTHA,3934.0,-38.24946,145.02924,"Osborne Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College4.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.5 km awayUCoEdGovernmentView Catchment",False,214021382.0,75371.5,3864.4
580.0,1,3,2,House,33 Hopetoun Avenue,MOUNT MARTHA,3934.0,-38.27496,145.02713,"Mount Martha Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Mornington Secondary College6.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School20 km awayUCoEdGovernmentView Catchment",False,214021382.0,79468.6,4091.9
680.0,2,4,1,House,20 Watson Avenue,DROMANA,3936.0,-38.329853,144.9825,"Dromana Primary School2.3 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College3.1 km away7-12CoEdGovernmentView Catchment",True,214021377.0,82135.0,3884.9
560.0,2,2,1,House,5 Solander Street,DROMANA,3936.0,-38.333256,144.96982,"Dromana Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College4 km away7-12CoEdGovernmentView Catchment",False,214021377.0,83665.2,4072.9
495.0,2,3,1,House,25 Elizabeth Avenue,DROMANA,3936.0,-38.339493,144.97058,"Dromana Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College3.8 km away7-12CoEdGovernmentView Catchment",False,214021377.0,85519.6,4081.0
450.0,1,3,2,House,10 Lombardy Avenue,DROMANA,3936.0,-38.337284,144.9796,"Dromana Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College3 km away7-12CoEdGovernmentView Catchment",False,214021377.0,84608.4,4182.6
390.0,1,2,1,House,4b Ponderosa Place,DROMANA,3936.0,-38.329826,144.98453,"Dromana Primary School2.4 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College2.9 km away7-12CoEdGovernmentView Catchment",False,214021377.0,81991.8,3869.2
700.0,3,4,1,House,97 Seaview Ave,SAFETY BEACH,3936.0,-38.309937,144.9973,"Dromana Secondary College3.9 km away7-12CoEdGovernmentView Catchment,Mount Martha Primary School4.1 km awayPrep-6CoEdGovernmentView Catchment",False,214021377.0,81542.6,4089.8
580.0,2,3,2,Townhouse,58a Helm Avenue,SAFETY BEACH,3936.0,-38.30409,145.00587,"Mount Martha Primary School3.2 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College4.3 km away7-12CoEdGovernmentView Catchment,Balcombe Grammar School4.1 km awayPrep-12CoEdPrivateMore Info",True,214021377.0,79735.0,3937.2
560.0,1,2,2,House,175A Marine Drive,SAFETY BEACH,3936.0,-38.30866,144.99434,"Mount Martha Primary School4 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College4.1 km away7-12CoEdGovernmentView Catchment",True,214021377.0,81035.7,3965.4
800.0,2,4,2,House,36 Hamilton Street,SAFETY BEACH,3936.0,-38.312027,145.0012,"Dromana Secondary College3.6 km away7-12CoEdGovernmentView Catchment,Mount Martha Primary School4.2 km awayPrep-6CoEdGovernmentView Catchment",True,214021377.0,81973.5,4135.5
790.0,3,4,2,House,1/183 Dromana Parade,SAFETY BEACH,3936.0,-38.3181,144.9899,"Dromana Secondary College3.4 km away7-12CoEdGovernmentView Catchment,Dromana Primary School3.6 km awayPrep-6CoEdGovernmentView Catchment",True,214021377.0,82287.2,4083.2
740.0,2,3,2,Apartment / Unit / Flat,2/250 Dromana Parade,SAFETY BEACH,3936.0,-38.309982,144.99649,"Dromana Secondary College3.9 km away7-12CoEdGovernmentView Catchment,Mount Martha Primary School4.1 km awayPrep-6CoEdGovernmentView Catchment",True,214021377.0,81323.7,4041.8
1150.0,2,3,0,House,24 Ocean View Avenue,RED HILL SOUTH,3937.0,-38.398743,145.02731,"Red Hill Consolidated School4.5 km awayPrep-6CoEdGovernmentView Catchment,Dromana Secondary College6.3 km away7-12CoEdGovernmentView Catchment",True,214021378.0,91378.8,4593.2
975.0,2,4,2,House,9B Hillman Avenue,MCCRAE,3938.0,-38.36237,144.92436,"Rosebud Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.9 km awayCatholicMore Info",True,214021384.0,89399.0,4253.0
700.0,2,3,2,House,53 Riley Street,MCCRAE,3938.0,-38.363792,144.92465,"Rosebud Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.8 km awayCatholicMore Info",False,214021384.0,89607.8,4303.1
700.0,2,4,3,House,71 Bayview Rd,MCCRAE,3938.0,-38.351147,144.93622,"Dromana Primary School2.4 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College4.6 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus3.5 km awayCatholicMore Info",True,214021384.0,89282.7,4187.8
500.0,1,2,2,Apartment / Unit / Flat,2/709 Point Nepean Road,MCCRAE,3938.0,-38.35007,144.92577,"Rosebud Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.9 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus3 km awayCatholicMore Info",True,214021384.0,88770.2,4149.4
2200.0,5,6,3,House,451 Truemans Road,BONEO,3939.0,-38.402657,144.86668,"Boneo Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College4.3 km away7-12CoEdGovernmentView Catchment,Advance College of Education Incorporated2.7 km away11-12CoEdPrivateMore Info",True,214021378.0,97713.0,4591.1
850.0,4,4,2,Townhouse,9 Watsons Bend,FINGAL,3939.0,-38.41054,144.86263,"Boneo Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College5.2 km away7-12CoEdGovernmentView Catchment,Advance College of Education Incorporated3.7 km away11-12CoEdPrivateMore Info",True,214021383.0,99880.6,5033.4
720.0,2,3,2,House,12 Anakie Court,ROSEBUD,3939.0,-38.37914,144.92818,"Rosebud Primary School3.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.8 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.9 km awayCatholicMore Info",False,214021384.0,93136.7,4576.3
850.0,2,5,2,House,29 Wallaby Drive,ROSEBUD,3939.0,-38.386856,144.9213,"Eastbourne Primary School3.6 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.6 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2 km awayCatholicMore Info",False,214021384.0,92817.3,4478.0
590.0,2,4,2,House,39 Goolgowie Street,ROSEBUD,3939.0,-38.38366,144.9246,"Rosebud Primary School3.4 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.7 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.9 km awayCatholicMore Info",False,214021384.0,92733.1,4478.0
450.0,1,3,1,House,39 Seventh Avenue,ROSEBUD,3939.0,-38.358883,144.90218,"Rosebud Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.6 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.4 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90646.5,4395.8
700.0,3,4,2,House,4/16 Cass Street,ROSEBUD,3939.0,-38.357925,144.91096,"Rosebud Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.7 km awayCatholicMore Info",True,214021384.0,89387.2,4284.9
675.0,2,3,3,House,53 Leon Avenue,ROSEBUD,3939.0,-38.3638,144.9132,"Rosebud Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.1 km awayCatholicMore Info",False,214021384.0,90816.3,4343.9
650.0,2,2,1,Apartment / Unit / Flat,105/866 Point Nepean Road,ROSEBUD,3939.0,-38.35402,144.9093,"Rosebud Primary School0.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.4 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2.1 km awayCatholicMore Info",False,214021384.0,89511.0,4230.0
650.0,2,4,0,House,29 Hove Road,ROSEBUD,3939.0,-38.367832,144.9221,"Rosebud Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.4 km awayCatholicMore Info",False,214021384.0,90711.4,4408.0
555.0,2,3,2,Townhouse,1/34 Fifth Avenue,ROSEBUD,3939.0,-38.359367,144.8997,"Rosebud Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.3 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90683.1,4373.8
550.0,1,3,1,House,53 Potton Avenue,ROSEBUD,3939.0,-38.365234,144.9105,"Rosebud Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus0.9 km awayCatholicMore Info",False,214021384.0,90417.5,4245.1
550.0,2,3,2,House,2/76 First Avenue,ROSEBUD,3939.0,-38.36586,144.89523,"Rosebud Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School0.6 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,91365.7,4362.1
495.0,1,2,1,Apartment / Unit / Flat,2-4/781 Point Nepean Road,ROSEBUD,3939.0,-38.352875,144.91623,"Rosebud Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2.4 km awayCatholicMore Info",False,214021384.0,89317.0,4217.9
480.0,1,3,2,House,62 Second Avenue,ROSEBUD,3939.0,-38.361763,144.89659,"Rosebud Secondary College1 km away7-12CoEdGovernmentView Catchment,Rosebud Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1.1 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,91307.6,4433.8
475.0,1,2,2,Apartment / Unit / Flat,102/866 Point Nepean Road,ROSEBUD,3939.0,-38.35402,144.9093,"Rosebud Primary School0.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.4 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2.1 km awayCatholicMore Info",False,214021384.0,89511.0,4230.0
450.0,1,3,0,House,9 Bromley Street,ROSEBUD,3939.0,-38.372242,144.89284,"Rosebud Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School0.4 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,92832.7,4362.1
850.0,2,4,2,Townhouse,5 Fourth Avenue,ROSEBUD,3939.0,-38.35778,144.89908,"Rosebud Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.5 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90569.5,4361.2
480.0,2,3,1,Apartment / Unit / Flat,1/21 Wilson Street,ROSEBUD,3939.0,-38.356323,144.91089,"Rosebud Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.4 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.9 km awayCatholicMore Info",False,214021384.0,89391.0,4284.3
450.0,2,3,3,House,73 First Avenue,ROSEBUD,3939.0,-38.362434,144.89607,"Rosebud Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Rosebud Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,91748.9,4454.1
1000.0,2,4,3,House,110 Duells Road,ROSEBUD,3939.0,-38.383358,144.91635,"Eastbourne Primary School3.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.1 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.4 km awayCatholicMore Info",True,214021384.0,91961.2,4387.9
700.0,2,4,4,House,24 Ninth Avenue,ROSEBUD,3939.0,-38.357418,144.90366,"Rosebud Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.6 km awayPrep-6CoEdCatholicMore Info",True,214021384.0,90216.3,4348.0
590.0,1,3,4,House,45 South Road,ROSEBUD,3939.0,-38.3554,144.92116,"Rosebud Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.2 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2.3 km awayCatholicMore Info",False,214021384.0,88357.0,4119.3
580.0,1,3,4,House,2 Denning Court,ROSEBUD,3939.0,-38.37169,144.89926,"Rosebud Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School0.2 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,91166.5,4308.9
570.0,2,3,2,House,21 Denholm Street,ROSEBUD,3939.0,-38.37362,144.8951,"Rosebud Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School0.3 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,91689.0,4392.3
550.0,1,4,1,House,95 Seventh Avenue,ROSEBUD,3939.0,-38.36158,144.90215,"Rosebud Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.2 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90983.5,4439.1
530.0,1,3,2,House,28 Avalon Drive,ROSEBUD,3939.0,-38.380688,144.92941,"Rosebud Primary School3.4 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College3.9 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus2.1 km awayCatholicMore Info",False,214021384.0,93408.8,4624.9
510.0,1,3,7,House,12 Hampton Court,ROSEBUD,3939.0,-38.359676,144.9146,"Rosebud Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College2.5 km away7-12CoEdGovernmentView Catchment,Padua College - Rosebud Campus1.6 km awayCatholicMore Info",False,214021384.0,89459.0,4274.1
500.0,1,2,1,House,220 Eighth Avenue,ROSEBUD,3939.0,-38.367252,144.9036,"Rosebud Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Rosebud Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School0.7 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90532.6,4257.4
460.0,1,3,1,House,19 Sixth Avenue,ROSEBUD,3939.0,-38.358303,144.90115,"Rosebud Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.6 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.5 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,90501.4,4375.0
695.0,2,4,2,House,2C Cootamundra Avenue,CAPEL SOUND,3940.0,-38.36769,144.87585,"Eastbourne Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1 km away7-12CoEdGovernmentView Catchment,Advance College of Education Incorporated1.9 km away11-12CoEdPrivateMore Info",False,214021384.0,94176.1,4491.9
490.0,1,3,1,House,19 Whyte Street,CAPEL SOUND,3940.0,-38.366695,144.88249,"Rosebud Secondary College0.4 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1.4 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,93792.8,4459.1
480.0,1,3,1,House,32 Illaroo Street,CAPEL SOUND,3940.0,-38.371,144.88391,"Eastbourne Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Our Lady of Fatima School1.2 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,93047.7,4434.8
445.0,2,2,0,Apartment / Unit / Flat,24B Orchid Avenue,CAPEL SOUND,3940.0,-38.37158,144.87206,"Eastbourne Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Rosebud Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Advance College of Education Incorporated1.7 km away11-12CoEdPrivateMore Info",False,214021384.0,95059.6,4626.6
650.0,2,4,2,House,Mirriam Av,CAPEL SOUND,3940.0,-38.365,144.87997,"Rosebud Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1.7 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,94055.4,4484.3
575.0,2,3,2,House,3/307-311 Eastbourne Road,CAPEL SOUND,3940.0,-38.36747,144.88312,"Rosebud Secondary College0.4 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1.3 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,93498.4,4427.8
550.0,2,3,2,Townhouse,2/307 Eastbourne Road,CAPEL SOUND,3940.0,-38.36749,144.88321,"Rosebud Secondary College0.4 km away7-12CoEdGovernmentView Catchment,Eastbourne Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Our Lady of Fatima School1.3 km awayPrep-6CoEdCatholicMore Info",False,214021384.0,93490.5,4427.3
